sales_id,date,product_category,quantity,price,previous_sales,promotion,discount,customers,season,sales
SALE00602,2023-07-16,Home & Garden,32,76.05,2749.23,Yes,0.26,32,Summer,4597.36
SALE00603,2023-07-17,Beauty,48,25.87,587.5,No,0.0,51,Summer,1460.6
SALE00604,2023-07-17,Electronics,70,200.05,11183.2,Yes,0.25,50,Summer,23464.22
SALE00605,2023-07-17,Grocery,42,14.59,1076.46,Yes,0.18,44,Summer,931.43
SALE00606,2023-07-17,Apparel,47,42.98,1695.19,Yes,0.12,50,Summer,2562.95
SALE00607,2023-07-18,Electronics,19,204.95,23464.22,Yes,0.26,12,Summer,6613.07
SALE00608,2023-07-18,Apparel,36,53.13,2562.95,No,0.0,31,Summer,2248.02
SALE00609,2023-07-18,Beauty,48,35.52,1460.6,No,0.0,37,Summer,1715.01
SALE00610,2023-07-19,Home & Garden,38,59.16,4597.36,No,0.0,38,Summer,2556.07
SALE00611,2023-07-19,Beauty,81,25.53,1715.01,Yes,0.07,73,Summer,2648.4
SALE00612,2023-07-19,Grocery,49,13.09,931.43,Yes,0.19,32,Summer,943.99
SALE00613,2023-07-19,Sports,10,60.41,3665.01,No,0.0,7,Summer,700.42
SALE00614,2023-07-20,Home & Garden,36,75.79,2556.07,No,0.0,34,Summer,3231.64
SALE00615,2023-07-20,Sports,36,54.26,700.42,No,0.0,21,Summer,2292.49
SALE00616,2023-07-20,Grocery,48,13.8,943.99,No,0.0,38,Summer,675.58
SALE00617,2023-07-21,Electronics,28,190.11,6613.07,Yes,0.17,21,Summer,7250.57
SALE00618,2023-07-21,Apparel,9,46.16,2248.02,No,0.0,9,Summer,443.99
SALE00619,2023-07-21,Home & Garden,41,73.41,3231.64,No,0.0,38,Summer,3194.12
SALE00620,2023-07-22,Beauty,23,29.75,2648.4,No,0.0,19,Summer,885.42
SALE00621,2023-07-22,Sports,26,48.38,2292.49,No,0.0,17,Summer,1702.27
SALE00622,2023-07-23,Apparel,33,45.22,443.99,No,0.0,34,Summer,1978.62
SALE00623,2023-07-23,Electronics,36,229.3,7250.57,No,0.0,39,Summer,9620.61
SALE00624,2023-07-23,Sports,36,58.49,1702.27,No,0.0,38,Summer,2888.08
SALE00625,2023-07-23,Grocery,42,17.38,675.58,No,0.0,40,Summer,841.74
SALE00626,2023-07-24,Sports,53,59.23,2888.08,No,0.0,56,Summer,3239.56
SALE00627,2023-07-24,Beauty,37,31.59,885.42,No,0.0,26,Summer,1215.68
SALE00628,2023-07-24,Home & Garden,50,55.59,3194.12,No,0.0,30,Summer,3064.84
SALE00629,2023-07-25,Electronics,23,203.26,9620.61,No,0.0,18,Summer,5652.33
SALE00630,2023-07-25,Grocery,61,,841.74,Yes,0.22,59,Summer,1338.52
SALE00631,2023-07-25,Sports,17,47.9,3239.56,No,0.0,11,Summer,960.16
SALE00632,2023-07-26,Beauty,50,32.74,1215.68,Yes,0.16,44,Summer,2282.67
SALE00633,2023-07-26,Electronics,31,191.0,5652.33,Yes,0.08,31,Summer,8108.18
SALE00634,2023-07-26,Grocery,63,17.64,1338.52,No,0.0,48,Summer,1352.49
SALE00635,2023-07-26,Home & Garden,27,69.45,3064.84,No,0.0,26,Summer,2252.89
SALE00636,2023-07-27,Home & Garden,27,64.01,2252.89,Yes,0.21,27,Summer,2769.99
SALE00637,2023-07-27,Electronics,46,208.44,8108.18,No,0.0,42,Summer,10798.75
SALE00638,2023-07-27,Sports,38,48.59,960.16,No,0.0,34,Summer,2102.74
SALE00639,2023-07-28,Apparel,43,39.19,1978.62,No,0.0,27,Summer,1788.61
SALE00640,2023-07-28,Sports,25,50.4,2102.74,No,0.0,19,Summer,1493.92
SALE00641,2023-07-28,Beauty,33,32.96,2282.67,No,0.0,22,Summer,1217.97
SALE00642,2023-07-28,Grocery,46,17.94,1352.49,No,0.0,35,Summer,868.06
SALE00643,2023-07-29,Sports,39,58.13,1493.92,Yes,0.29,30,Summer,4548.9
SALE00644,2023-07-29,Grocery,47,14.74,868.06,No,0.0,44,Summer,828.97
SALE00645,2023-07-30,Grocery,14,17.22,828.97,No,0.0,15,Summer,335.64
SALE00646,2023-07-30,Beauty,29,28.47,1217.97,No,0.0,27,Summer,1149.27
SALE00647,2023-07-30,Home & Garden,27,64.19,2769.99,No,0.0,17,Summer,2267.64
SALE00648,2023-07-31,Home & Garden,42,74.61,2267.64,Yes,0.28,43,Summer,5082.88
SALE00649,2023-07-31,Beauty,35,26.22,1149.27,No,0.0,24,Summer,1011.96
SALE00650,2023-08-01,Electronics,33,236.7,10798.75,Yes,0.28,19,Summer,12559.36
SALE00651,2023-08-01,Home & Garden,69,58.77,5082.88,No,0.0,54,Summer,4416.26
SALE00652,2023-08-01,Beauty,52,,1011.96,No,0.0,56,Summer,1642.89
SALE00653,2023-08-02,Grocery,50,14.6,335.64,Yes,0.12,42,Summer,922.46
SALE00654,2023-08-02,Home & Garden,48,60.21,4416.26,No,0.0,33,Summer,3086.41
SALE00655,2023-08-03,Apparel,40,45.19,1788.61,No,0.0,43,Summer,1897.01
SALE00656,2023-08-03,Sports,23,65.51,4548.9,Yes,0.06,15,Summer,1788.29
SALE00657,2023-08-03,Beauty,28,31.99,1642.89,Yes,0.26,28,Summer,1333.03
SALE00658,2023-08-04,Home & Garden,33,67.4,3086.41,Yes,0.21,28,Summer,3044.92
SALE00659,2023-08-04,Beauty,36,35.57,1333.03,No,0.0,33,Summer,1335.27
SALE00660,2023-08-04,Grocery,52,17.41,922.46,Yes,0.29,35,Summer,1463.48
SALE00661,2023-08-05,Sports,20,55.74,1788.29,No,0.0,17,Summer,1572.37
SALE00662,2023-08-05,Apparel,29,48.04,1897.01,No,0.0,29,Summer,1614.38
SALE00663,2023-08-05,Electronics,25,255.64,12559.36,Yes,0.12,22,Summer,9638.33
SALE00664,2023-08-06,Grocery,29,15.57,1463.48,Yes,0.2,25,Summer,694.9
SALE00665,2023-08-06,Apparel,36,52.81,1614.38,No,0.0,23,Summer,2594.58
SALE00666,2023-08-07,Home & Garden,49,56.14,3044.92,No,0.0,30,Summer,2914.41
SALE00667,2023-08-07,Beauty,42,29.87,1335.27,No,0.0,31,Summer,1472.22
SALE00668,2023-08-07,Electronics,10,233.58,9638.33,No,0.0,9,Summer,2378.73
SALE00669,2023-08-07,Apparel,41,39.51,2594.58,No,0.0,37,Summer,1636.74
SALE00670,2023-08-08,Sports,45,61.36,1572.37,Yes,0.17,40,Summer,3970.78
SALE00671,2023-08-08,Home & Garden,19,63.69,2914.41,No,0.0,12,Summer,1235.87
SALE00672,2023-08-09,Beauty,35,33.94,1472.22,Yes,0.11,30,Summer,1537.73
SALE00673,2023-08-09,Home & Garden,20,62.86,1235.87,Yes,0.14,13,Summer,1550.87
SALE00674,2023-08-10,Home & Garden,39,55.5,1550.87,No,0.0,24,Summer,2231.11
SALE00675,2023-08-10,Electronics,50,245.44,2378.73,No,0.0,31,Summer,13896.49
SALE00676,2023-08-10,Grocery,69,14.08,694.9,Yes,0.24,65,Summer,1414.08
SALE00677,2023-08-10,Apparel,54,40.06,1636.74,No,0.0,50,Summer,2610.7
SALE00678,2023-08-11,Grocery,33,14.47,1414.08,No,0.0,29,Summer,555.48
SALE00679,2023-08-11,Sports,63,55.94,3970.78,Yes,0.29,51,Summer,5980.61
SALE00680,2023-08-11,Home & Garden,25,55.41,2231.11,No,0.0,25,Summer,1398.83
SALE00681,2023-08-11,Beauty,43,28.96,1537.73,No,0.0,34,Summer,1489.07
SALE00682,2023-08-12,Grocery,41,14.58,555.48,No,0.0,40,Summer,811.78
SALE00683,2023-08-12,Sports,49,54.52,5980.61,No,0.0,30,Summer,3593.41
SALE00684,2023-08-12,Beauty,21,30.27,1489.07,Yes,0.28,16,Summer,1284.81
SALE00685,2023-08-13,Beauty,7,32.2,1284.81,No,0.0,5,Summer,286.58
SALE00686,2023-08-13,Electronics,39,236.07,13896.49,No,0.0,32,Summer,12670.41
SALE00687,2023-08-13,Sports,15,55.93,3593.41,Yes,0.18,11,Summer,1423.87
SALE00688,2023-08-14,Sports,43,53.09,1423.87,No,0.0,46,Summer,2594.44
SALE00689,2023-08-14,Grocery,41,16.91,811.78,No,0.0,31,Summer,703.73
SALE00690,2023-08-15,Electronics,66,200.22,12670.41,No,0.0,40,Summer,14991.68
SALE00691,2023-08-15,Grocery,24,13.08,703.73,No,0.0,17,Summer,368.17
SALE00692,2023-08-16,Sports,53,53.84,2594.44,No,0.0,41,Summer,3101.65
SALE00693,2023-08-16,Grocery,19,16.53,368.17,No,0.0,14,Summer,339.65
SALE00694,2023-08-16,Apparel,58,53.99,2610.7,Yes,0.09,63,Summer,3801.68
SALE00695,2023-08-17,Home & Garden,48,71.33,1398.83,No,0.0,29,Summer,3628.12
SALE00696,2023-08-17,Electronics,50,204.02,14991.68,Yes,0.09,37,Summer,13252.48
SALE00697,2023-08-17,Grocery,55,14.42,339.65,Yes,0.09,59,Summer,1042.59
SALE00698,2023-08-18,Apparel,50,52.62,3801.68,No,0.0,44,Summer,2915.06
SALE00699,2023-08-18,Sports,64,51.36,3101.65,Yes,0.06,47,Summer,3780.46
SALE00700,2023-08-18,Grocery,18,17.9,1042.59,Yes,0.08,15,Summer,388.0
SALE00701,2023-08-18,Beauty,37,30.56,286.58,Yes,0.17,32,Summer,1656.53
SALE00702,2023-08-19,Home & Garden,37,62.38,3628.12,No,0.0,26,Summer,3074.38
SALE00703,2023-08-19,Electronics,26,245.32,13252.48,No,0.0,24,Summer,8072.12
SALE00704,2023-08-19,Grocery,74,15.06,388.0,Yes,0.13,48,Summer,1757.38
SALE00705,2023-08-19,Apparel,20,49.62,2915.06,No,0.0,20,Summer,1389.59
SALE00706,2023-08-20,Grocery,70,16.21,1757.38,No,0.0,,Summer,1599.42
SALE00707,2023-08-20,Beauty,22,35.86,1656.53,Yes,0.3,23,Summer,1649.71
SALE00708,2023-08-20,Electronics,37,191.78,8072.12,Yes,0.2,32,Summer,10865.55
SALE00709,2023-08-20,Apparel,51,38.76,1389.59,No,0.0,50,Summer,2485.04
SALE00710,2023-08-21,Home & Garden,44,66.0,3074.38,No,0.0,31,Summer,3533.16
SALE00711,2023-08-21,Sports,44,55.99,3780.46,No,0.0,41,Summer,2575.2
SALE00712,2023-08-22,Grocery,64,15.09,1599.42,No,0.0,40,Summer,1045.12
SALE00713,2023-08-22,Sports,42,62.74,2575.2,Yes,0.22,32,Summer,3881.04
SALE00714,2023-08-22,Beauty,44,29.92,1649.71,No,0.0,44,Summer,1622.04
SALE00715,2023-08-23,Electronics,70,227.88,10865.55,No,0.0,61,Summer,17408.99
SALE00716,2023-08-23,Home & Garden,29,59.29,3533.16,Yes,0.13,27,Summer,2356.9
SALE00717,2023-08-24,Sports,53,51.32,3881.04,Yes,0.15,44,Summer,4047.28
SALE00718,2023-08-24,Home & Garden,31,64.24,2356.9,No,0.0,31,Summer,2115.97
SALE00719,2023-08-25,Grocery,32,15.02,1045.12,No,0.0,19,Summer,550.44
SALE00720,2023-08-25,Sports,46,63.43,4047.28,No,0.0,29,Summer,3572.8
SALE00721,2023-08-26,Apparel,21,51.63,2485.04,Yes,0.19,14,Summer,1826.08
SALE00722,2023-08-26,Grocery,14,14.38,550.44,No,0.0,12,Summer,269.87
SALE00723,2023-08-26,Beauty,22,27.19,1622.04,No,0.0,22,Summer,794.92
SALE00724,2023-08-26,Home & Garden,11,58.38,2115.97,No,0.0,9,Summer,827.3
SALE00725,2023-08-27,Grocery,23,17.05,269.87,No,0.0,15,Summer,540.68
SALE00726,2023-08-27,Apparel,56,41.48,1826.08,No,0.0,57,Summer,2985.25
SALE00727,2023-08-28,Beauty,43,32.66,794.92,Yes,0.22,38,Summer,1990.14
SALE00728,2023-08-28,Grocery,51,15.29,540.68,No,0.0,33,Summer,846.85
SALE00729,2023-08-28,Sports,33,61.2,3572.8,No,0.0,26,Summer,2477.03
SALE00730,2023-08-29,Apparel,39,52.68,2985.25,No,0.0,41,Summer,2399.74
SALE00731,2023-08-29,Sports,34,48.99,2477.03,No,0.0,34,Summer,1741.02
SALE00732,2023-08-29,Grocery,56,14.07,846.85,No,0.0,47,Summer,860.45
SALE00733,2023-08-30,Home & Garden,16,68.26,827.3,No,0.0,13,Summer,1349.23
SALE00734,2023-08-30,Apparel,51,48.85,2399.74,No,0.0,42,Summer,3034.68
SALE00735,2023-08-30,Sports,42,53.95,1741.02,Yes,0.08,31,Summer,3156.89
SALE00736,2023-08-31,Grocery,49,,860.45,No,0.0,45,Summer,682.13
SALE00737,2023-08-31,Beauty,66,29.35,1990.14,No,0.0,67,Summer,2281.16
SALE00738,2023-09-01,Home & Garden,42,67.22,1349.23,No,0.0,44,Fall,2855.2
SALE00739,2023-09-01,Apparel,43,48.48,3034.68,Yes,0.12,36,Fall,2749.48
SALE00740,2023-09-01,Beauty,44,33.97,2281.16,No,0.0,26,Fall,1552.05
SALE00741,2023-09-02,Apparel,45,40.43,2749.48,No,0.0,44,Fall,2097.9
SALE00742,2023-09-02,Home & Garden,48,75.86,2855.2,Yes,0.14,33,Fall,5694.21
SALE00743,2023-09-02,Beauty,29,29.78,1552.05,Yes,0.12,26,Fall,1205.66
SALE00744,2023-09-02,Sports,36,64.86,3156.89,No,0.0,23,Fall,2716.8
SALE00745,2023-09-03,Grocery,22,14.0,682.13,No,0.0,14,Fall,336.62
SALE00746,2023-09-03,Electronics,79,258.56,17408.99,Yes,0.27,47,Fall,34239.01
SALE00747,2023-09-03,Beauty,44,34.66,1205.66,Yes,0.07,32,Fall,2017.71
SALE00748,2023-09-04,Apparel,11,46.4,2097.9,Yes,0.17,9,Fall,713.59
SALE00749,2023-09-04,Electronics,29,261.76,34239.01,No,0.0,19,Fall,7529.22
SALE00750,2023-09-04,Beauty,40,32.93,2017.71,No,0.0,31,Fall,1273.86
SALE00751,2023-09-05,Home & Garden,37,60.28,5694.21,No,0.0,26,Fall,2408.78
SALE00752,2023-09-05,Grocery,34,,336.62,Yes,0.24,36,Fall,756.74
SALE00753,2023-09-05,Beauty,49,32.32,1273.86,Yes,0.25,31,Fall,2101.39
SALE00754,2023-09-05,Apparel,36,47.04,713.59,No,0.0,25,Fall,1923.99
SALE00755,2023-09-06,Beauty,35,26.06,2101.39,Yes,0.19,32,Fall,1313.39
SALE00756,2023-09-06,Apparel,23,40.17,1923.99,No,0.0,15,Fall,1059.06
SALE00757,2023-09-06,Home & Garden,48,55.53,2408.78,No,0.0,47,Fall,2558.75
SALE00758,2023-09-07,Home & Garden,52,66.21,2558.75,No,0.0,42,Fall,3720.95
SALE00759,2023-09-07,Apparel,19,46.29,1059.06,No,0.0,13,Fall,832.68
SALE00760,2023-09-07,Sports,35,59.26,2716.8,No,0.0,35,Fall,2219.79
SALE00761,2023-09-07,Electronics,47,210.89,7529.22,No,0.0,35,Fall,9900.1
SALE00762,2023-09-08,Grocery,42,17.52,756.74,Yes,0.27,27,Fall,1090.37
SALE00763,2023-09-08,Electronics,50,217.76,9900.1,No,0.0,37,Fall,10459.39
SALE00764,2023-09-09,Home & Garden,37,65.82,3720.95,No,0.0,35,Fall,2885.19
SALE00765,2023-09-09,Sports,56,47.69,2219.79,No,0.0,56,Fall,3536.83
SALE00766,2023-09-10,Beauty,31,29.19,1313.39,No,0.0,23,Fall,1196.6
SALE00767,2023-09-10,Sports,29,62.19,3536.83,No,0.0,17,Fall,2340.35
SALE00768,2023-09-10,Grocery,20,13.38,1090.37,No,0.0,20,Fall,349.78
SALE00769,2023-09-10,Home & Garden,22,62.61,2885.19,Yes,0.21,21,Fall,2174.72
SALE00770,2023-09-11,Electronics,55,233.57,10459.39,No,0.0,39,Fall,14660.48
SALE00771,2023-09-11,Beauty,44,26.68,1196.6,Yes,0.2,29,Fall,1673.89
SALE00772,2023-09-11,Home & Garden,37,62.51,2174.72,No,0.0,23,Fall,2351.28
SALE00773,2023-09-12,Beauty,29,26.69,1673.89,No,0.0,30,Fall,777.33
SALE00774,2023-09-12,Home & Garden,16,60.61,2351.28,No,0.0,13,Fall,950.3
SALE00775,2023-09-12,Sports,38,47.48,2340.35,Yes,0.17,33,Fall,2601.83
SALE00776,2023-09-13,Home & Garden,53,73.12,950.3,Yes,0.22,35,Fall,5727.97
SALE00777,2023-09-13,Sports,67,50.45,2601.83,Yes,0.14,58,Fall,4176.25
SALE00778,2023-09-13,Electronics,53,237.29,14660.48,No,0.0,46,Fall,12661.77
SALE00779,2023-09-14,Electronics,47,207.18,12661.77,No,0.0,45,Fall,9695.46
SALE00780,2023-09-14,Grocery,29,15.52,349.78,No,0.0,25,Fall,438.34
SALE00781,2023-09-14,Home & Garden,25,65.08,5727.97,No,0.0,17,Fall,1542.69
SALE00782,2023-09-15,Electronics,26,221.7,9695.46,No,0.0,26,Fall,6480.52
SALE00783,2023-09-15,Apparel,35,48.79,832.68,No,0.0,33,Fall,1849.85
SALE00784,2023-09-16,Beauty,25,27.26,777.33,Yes,0.18,25,Fall,1076.38
SALE00785,2023-09-16,Sports,14,61.75,4176.25,No,0.0,12,Fall,1068.25
SALE00786,2023-09-16,Electronics,56,216.39,6480.52,Yes,0.18,55,Fall,20301.35
SALE00787,2023-09-17,Electronics,54,242.23,20301.35,No,0.0,50,Fall,14450.26
SALE00788,2023-09-17,Sports,50,56.38,1068.25,No,0.0,,Fall,3194.74
SALE00789,2023-09-18,Apparel,42,42.87,1849.85,No,0.0,30,Fall,1979.57
SALE00790,2023-09-18,Grocery,55,14.52,438.34,Yes,0.29,43,Fall,1299.66
SALE00791,2023-09-18,Home & Garden,26,55.35,1542.69,No,0.0,16,Fall,1587.39
SALE00792,2023-09-19,Home & Garden,18,69.3,1587.39,Yes,0.17,11,Fall,1611.67
SALE00793,2023-09-19,Grocery,35,14.65,1299.66,No,0.0,32,Fall,532.77
SALE00794,2023-09-20,Home & Garden,63,56.15,1611.67,No,0.0,41,Fall,3808.42
SALE00795,2023-09-20,Apparel,67,51.49,1979.57,No,0.0,40,Fall,3902.53
SALE00796,2023-09-20,Beauty,17,28.04,1076.38,Yes,0.17,15,Fall,690.46
SALE00797,2023-09-21,Beauty,59,35.62,690.46,No,0.0,44,Fall,2131.04
SALE00798,2023-09-21,Home & Garden,57,66.75,3808.42,No,0.0,50,Fall,3889.11
SALE00799,2023-09-21,Apparel,36,45.98,3902.53,No,0.0,30,Fall,1839.7
SALE00800,2023-09-22,Grocery,29,16.63,532.77,No,0.0,20,Fall,515.88
SALE00801,2023-09-22,Electronics,51,262.7,14450.26,No,0.0,41,Fall,13230.93
SALE00802,2023-09-22,Sports,43,64.52,3194.74,No,0.0,27,Fall,3082.94
SALE00803,2023-09-23,Home & Garden,69,57.83,3889.11,No,0.0,57,Fall,4869.54
SALE00804,2023-09-23,Sports,40,54.59,3082.94,No,0.0,35,Fall,2775.7
SALE00805,2023-09-24,Home & Garden,1,72.98,4869.54,No,0.0,5,Fall,81.48
SALE00806,2023-09-24,Electronics,39,212.72,13230.93,No,0.0,38,Fall,9519.3
SALE00807,2023-09-25,Beauty,37,33.53,2131.04,No,0.0,28,Fall,1330.89
SALE00808,2023-09-25,Apparel,42,42.34,1839.7,No,0.0,33,Fall,1902.11
SALE00809,2023-09-26,Beauty,80,35.31,1330.89,No,0.0,66,Fall,3141.19
SALE00810,2023-09-26,Apparel,12,41.35,1902.11,No,0.0,8,Fall,475.64
SALE00811,2023-09-26,Electronics,30,203.84,9519.3,Yes,0.21,18,Fall,8727.74
SALE00812,2023-09-26,Grocery,60,15.93,515.88,No,0.0,57,Fall,1090.12
SALE00813,2023-09-27,Sports,28,56.4,2775.7,No,0.0,18,Fall,1710.85
SALE00814,2023-09-27,Apparel,52,44.12,475.64,Yes,0.06,50,Fall,2562.09
SALE00815,2023-09-27,Grocery,40,17.99,1090.12,No,0.0,40,Fall,826.86
SALE00816,2023-09-27,Beauty,20,29.5,3141.19,Yes,0.15,19,Fall,803.77
SALE00817,2023-09-28,Home & Garden,46,59.26,81.48,Yes,0.16,42,Fall,3358.15
SALE00818,2023-09-28,Beauty,32,33.45,803.77,No,0.0,32,Fall,1038.65
SALE00819,2023-09-28,Grocery,21,15.04,826.86,No,0.0,21,Fall,316.15
SALE00820,2023-09-29,Home & Garden,17,66.54,3358.15,No,0.0,15,Fall,1245.36
SALE00821,2023-09-29,Grocery,39,16.15,316.15,Yes,0.14,24,Fall,871.59
SALE00822,2023-09-29,Beauty,35,28.78,1038.65,Yes,0.23,23,Fall,1505.87
SALE00823,2023-09-29,Sports,26,56.48,1710.85,No,0.0,22,Fall,1532.14
SALE00824,2023-09-30,Electronics,38,221.13,8727.74,No,0.0,34,Fall,10780.2
SALE00825,2023-09-30,Home & Garden,46,66.89,1245.36,Yes,0.23,33,Fall,5434.09
SALE00826,2023-09-30,Apparel,52,52.87,2562.09,Yes,0.16,48,Fall,4086.8
SALE00827,2023-10-01,Sports,47,47.22,1532.14,Yes,0.12,41,Fall,3166.94
SALE00828,2023-10-01,Electronics,48,215.28,10780.2,No,0.0,36,Fall,13115.92
SALE00829,2023-10-01,Home & Garden,1,55.65,5434.09,Yes,0.21,5,Fall,96.53
SALE00830,2023-10-01,Apparel,36,52.2,4086.8,No,0.0,38,Fall,2461.89
SALE00831,2023-10-02,Beauty,19,29.8,1505.87,No,0.0,20,Fall,578.75
SALE00832,2023-10-02,Apparel,67,40.9,2461.89,Yes,0.08,53,Fall,3194.97
SALE00833,2023-10-02,Sports,34,60.28,3166.94,No,0.0,22,Fall,1970.79
SALE00834,2023-10-02,Home & Garden,9,76.29,96.53,No,0.0,8,Fall,750.85
SALE00835,2023-10-03,Beauty,34,32.31,578.75,No,0.0,25,Fall,1054.38
SALE00836,2023-10-03,Apparel,19,39.51,3194.97,Yes,0.3,19,Fall,1156.04
SALE00837,2023-10-03,Electronics,44,238.64,13115.92,Yes,0.3,28,Fall,16211.06
SALE00838,2023-10-04,Sports,48,63.32,1970.79,No,0.0,41,Fall,3319.22
SALE00839,2023-10-04,Beauty,45,,1054.38,Yes,0.08,29,Fall,1793.69
SALE00840,2023-10-04,Home & Garden,25,71.42,750.85,No,0.0,21,Fall,1774.67
SALE00841,2023-10-05,Grocery,34,13.24,871.59,No,0.0,28,Fall,512.71
SALE00842,2023-10-05,Beauty,20,34.79,1793.69,No,0.0,14,Fall,740.86
SALE00843,2023-10-05,Electronics,35,250.0,16211.06,No,0.0,31,Fall,8414.03
SALE00844,2023-10-05,Apparel,83,40.43,1156.04,Yes,0.26,64,Fall,5227.23
SALE00845,2023-10-06,Electronics,25,257.55,8414.03,No,0.0,15,Fall,6736.18
SALE00846,2023-10-06,Sports,18,62.19,3319.22,No,0.0,13,Fall,1200.48
SALE00847,2023-10-06,Beauty,21,28.0,740.86,No,0.0,19,Fall,571.2
SALE00848,2023-10-07,Sports,35,56.14,1200.48,Yes,0.23,38,Fall,3299.45
SALE00849,2023-10-07,Electronics,54,224.89,6736.18,No,0.0,33,Fall,14961.47
SALE00850,2023-10-08,Grocery,18,13.48,512.71,No,0.0,13,Fall,290.9
SALE00851,2023-10-08,Sports,31,47.74,3299.45,Yes,0.12,32,Fall,2060.18
SALE00852,2023-10-08,Beauty,33,33.8,571.2,No,0.0,21,Fall,1267.11
SALE00853,2023-10-09,Sports,34,52.21,2060.18,No,0.0,31,Fall,1740.19
SALE00854,2023-10-09,Electronics,30,242.41,14961.47,No,0.0,32,Fall,7745.89
SALE00855,2023-10-10,Beauty,34,31.79,1267.11,Yes,0.16,30,Fall,1425.1
SALE00856,2023-10-10,Home & Garden,25,61.72,1774.67,No,0.0,23,Fall,1793.34
SALE00857,2023-10-10,Grocery,40,13.47,290.9,No,0.0,37,Fall,616.35
SALE00858,2023-10-11,Beauty,45,34.41,1425.1,No,0.0,44,Fall,1763.24
SALE00859,2023-10-11,Home & Garden,46,77.85,1793.34,No,0.0,39,Fall,3663.98
SALE00860,2023-10-11,Grocery,33,16.49,616.35,No,0.0,22,Fall,616.82
SALE00861,2023-10-11,Sports,63,60.69,1740.19,No,0.0,47,Fall,4373.75
SALE00862,2023-10-12,Electronics,44,232.22,7745.89,No,0.0,42,Fall,9870.14
SALE00863,2023-10-12,Beauty,41,35.26,1763.24,No,0.0,40,Fall,1440.96
SALE00864,2023-10-13,Home & Garden,43,63.43,3663.98,No,0.0,29,Fall,3031.37
SALE00865,2023-10-13,Sports,33,60.6,4373.75,Yes,0.22,29,Fall,3137.62
SALE00866,2023-10-13,Apparel,20,38.56,5227.23,No,0.0,20,Fall,782.32
SALE00867,2023-10-13,Beauty,60,28.47,1440.96,No,0.0,65,Fall,1976.62
SALE00868,2023-10-14,Apparel,46,43.63,782.32,No,0.0,40,Fall,2451.44
SALE00869,2023-10-14,Grocery,20,17.91,616.82,No,0.0,20,Fall,460.95
SALE00870,2023-10-14,Electronics,32,219.43,9870.14,No,0.0,31,Fall,8020.37
SALE00871,2023-10-14,Beauty,17,34.66,1976.62,No,0.0,13,Fall,709.9
SALE00872,2023-10-15,Beauty,46,27.29,709.9,No,0.0,40,Fall,1527.96
SALE00873,2023-10-15,Home & Garden,46,59.53,3031.37,No,0.0,40,Fall,3599.98
SALE00874,2023-10-16,Sports,60,58.81,3137.62,No,0.0,39,Fall,3897.56
SALE00875,2023-10-16,Electronics,54,237.18,8020.37,No,0.0,33,Fall,12505.95
SALE00876,2023-10-17,Sports,34,56.46,3897.56,No,0.0,27,Fall,1940.34
SALE00877,2023-10-17,Beauty,49,33.34,1527.96,No,0.0,46,Fall,1607.71
SALE00878,2023-10-17,Apparel,29,44.04,2451.44,Yes,0.16,21,Fall,1711.86
SALE00879,2023-10-18,Sports,51,61.65,1940.34,Yes,0.24,55,Fall,4805.37
SALE00880,2023-10-18,Grocery,43,12.85,460.95,No,0.0,38,Fall,644.48
SALE00881,2023-10-18,Beauty,47,29.33,1607.71,No,0.0,43,Fall,1429.7
SALE00882,2023-10-19,Grocery,42,16.35,644.48,No,0.0,30,Fall,788.26
SALE00883,2023-10-19,Beauty,22,26.2,1429.7,No,0.0,19,Fall,624.81
SALE00884,2023-10-19,Sports,37,50.23,4805.37,Yes,0.19,32,Fall,2460.65
SALE00885,2023-10-19,Home & Garden,47,76.71,3599.98,No,0.0,40,Fall,3629.7
SALE00886,2023-10-20,Electronics,92,254.59,12505.95,No,0.0,69,Fall,25488.51
SALE00887,2023-10-20,Home & Garden,19,66.06,3629.7,No,0.0,16,Fall,1335.47
SALE00888,2023-10-20,Grocery,27,13.59,788.26,No,0.0,19,Fall,381.5
SALE00889,2023-10-21,Electronics,52,235.28,25488.51,No,0.0,32,Fall,15473.16
SALE00890,2023-10-21,Beauty,39,33.97,624.81,No,0.0,33,Fall,1766.53
SALE00891,2023-10-21,Home & Garden,60,67.17,1335.47,No,0.0,52,Fall,4722.89
SALE00892,2023-10-21,Apparel,70,50.43,1711.86,No,0.0,69,Fall,4328.42
SALE00893,2023-10-22,Grocery,39,15.86,381.5,No,0.0,26,Fall,818.1
SALE00894,2023-10-22,Home & Garden,21,75.99,4722.89,Yes,0.13,14,Fall,2572.58
SALE00895,2023-10-23,Grocery,51,14.29,818.1,No,0.0,36,Fall,772.47
SALE00896,2023-10-23,Apparel,52,48.53,4328.42,No,0.0,32,Fall,2876.99
SALE00897,2023-10-24,Electronics,22,206.37,15473.16,No,0.0,14,Fall,5174.82
SALE00898,2023-10-24,Grocery,18,14.41,772.47,No,0.0,17,Fall,289.21
SALE00899,2023-10-24,Beauty,41,26.52,1766.53,No,0.0,29,Fall,1195.37
SALE00900,2023-10-24,Home & Garden,40,55.73,2572.58,No,0.0,32,Fall,2445.29
SALE00901,2023-10-25,Grocery,33,15.6,289.21,Yes,0.23,21,Fall,710.81
SALE00902,2023-10-25,Home & Garden,45,64.83,2445.29,No,0.0,33,Fall,3203.06
